ROA(C) before interest and depreciation before interest,ROA(A) before interest and % after tax,ROA(B) before interest and depreciation after tax,Operating Expense Rate,Research and development expense rate,Interest-bearing debt interest rate,Tax rate (A),Net Value Per Share (B),Net Value Per Share (A),Net Value Per Share (C),Persistent EPS in the Last Four Seasons,Per Share Net profit before tax (Yuan ¥),Total Asset Growth Rate,Debt ratio %,Net worth/Assets,Net profit before tax/Paid-in capital,Total Asset Turnover,Inventory Turnover Rate (times),Fixed Assets Turnover Frequency,Net Worth Turnover Rate (times),Allocation rate per person,Working Capital to Total Assets,Quick Assets/Total Assets,Current Assets/Total Assets,Cash/Total Assets,Cash/Current Liability,Current Liability to Assets,Operating Funds to Liability,Inventory/Current Liability,Current Liabilities/Liability,Long-term Liability to Current Assets,Current Asset Turnover Rate,Quick Asset Turnover Rate,Cash Turnover Rate,Current Liability to Liability,Cash Flow to Total Assets,CFO to Assets,Current Liability to Current Assets,Liability-Assets Flag,Net Income to Total Assets,Total assets to GNP price,Equity to Liability,Bankrupt?
0.599083508,0.64745966,0.642914503,0.8928928928928929,0.3687374749498998,1.4951010101010102e-13,0.130782468,0.215877966,0.215877966,0.215877966,0.27588163,0.226406568,0.8078078078078058,0.102185809,0.897814191,0.224605987,0.092953523,1.4268268268268267e-14,2.2263263263263263e-14,0.024677419,1.0009550679205852e-12,0.799915895,0.362248449,0.404914975,0.04024462,3.121763730569948e-13,0.070567032,0.362707641,4.064097880928355e-13,0.64571648,5.729156184486373e-13,1.85886e-14,7.115300000000072e-15,0.509,0.64571648,0.648420717,0.638484204,0.027045169,0,0.857985872,2.1182814663951335e-12,0.037101874,0
0.475698338,0.537887048,0.525670539,1.768698698698699e-14,1.1228256513026053e-14,3.343767676767677e-13,0.054054054,0.198685264,0.198685264,0.198685264,0.215562069,0.171800859,0.6666666666666633,0.068023098,0.931976902,0.170824221,0.113943028,0.6976976976976977,2.551951951951952e-14,0.024677419,7.226745036572623e-13,0.873308947,0.544181731,0.675093268,0.214871201,1.6509446632124352e-12,0.071247161,0.341970044,1.0695103935418768e-12,0.967291993,0.0,2.4040800000000002e-14,9.749500000000096e-15,2.08825e-14,0.967291993,0.639973776,0.567553274,0.016371035,0,0.799245439,9.477240325865677e-14,0.056675298,0
0.514649247,0.579971653,0.56598319,2.3173573573573574e-14,1.1483466933867735e-14,3.656929292929293e-13,0.060734892,0.188024103,0.188024103,0.188024103,0.235794649,0.187994276,0.7457457457457431,0.147201983,0.852798017,0.187037177,0.145427286,0.6196196196196196,2.9457257257257257e-14,0.041129032,6.296411703239289e-13,0.82035895,0.354101551,0.557876858,0.078276039,4.536274611398964e-13,0.094616433,0.348718675,1.1471070635721493e-12,0.606836033,1.1008940251572326e-12,1.56852e-14,6.370000000000141e-17,0.618,0.606836033,0.674031244,0.603028989,0.026391152,0,0.820147787,4.4169755600815117e-14,0.024783683,0
0.497343148,0.55484082,0.54317683,2.6275775775775776e-14,1.6655310621242485e-14,4.707545454545455e-13,0.249519182,0.181366146,0.181366146,0.181366146,0.222747471,0.178730135,0.5895895895895854,0.09879977,0.90120023,0.177754317,0.127436282,0.7557557557557557,3.5136636636636634e-14,0.03,5.776595611285267e-13,0.786988949,0.272261521,0.434649291,0.052937483,3.0816922279792747e-13,0.094189226,0.344848884,9.160559031281534e-13,0.894976368,0.0,1.2419300000000002e-14,0.07879999999999077,0.433,0.894976368,0.628805564,0.578181105,0.033685347,0,0.809912381,2.3151731160896365e-14,0.03847061,0
0.454589772,0.507250327,0.503185395,3.163513513513513e-14,0.6563126252505009,1.9901010101010103e-13,0.0,0.160886604,0.160886604,0.160886604,0.207809398,0.164419673,0.6666666666666633,0.136681077,0.863318923,0.163471835,0.139430285,1.9432432432432435e-14,2.9457257257257257e-14,0.03516129,2.9129049111807734e-13,0.758858868,0.322970709,0.390484451,0.035274571,1.7257823834196891e-13,0.112164245,0.336557544,3.590806256306761e-13,0.776867538,4.932105870020965e-13,1.06187e-14,0.913999999999999,0.279,0.776867538,0.633261742,0.546420564,0.044632204,0,0.781259416,2.3902240325865823e-14,0.02695891,0
0.469214644,0.522514174,0.518496708,1.020930930930931e-14,0.2124248496993988,3.687242424242425e-13,0.0,0.176393747,0.176393747,0.176393747,0.210551196,0.166302629,0.6416416416416381,0.120990416,0.879009584,0.165372144,0.101949025,2.05991991991992e-14,2.143033033033033e-14,0.027741935,8.669909090909091e-13,0.783739293,0.375341784,0.415689568,0.088544416,5.275921243523316e-13,0.092010673,0.350592283,3.026393541876892e-13,0.716427608,9.244524109014674e-13,1.57869e-14,4.735000000000049e-15,0.094,0.716427608,0.662123401,0.603759,0.034392501,0,0.789536219,4.519420570264812e-13,0.030883103,1
0.55204017,0.628815962,0.60806253,1.3461961961961962e-14,0.8927855711422845,0.0,0.050409961,0.19763179,0.19763179,0.19763179,0.243641864,0.197635008,0.6666666666666633,0.033497597,0.966502403,0.196493477,0.136431784,1.4191791791791792e-14,2.5443743743743743e-14,0.026935484,6.714386624869383e-13,0.851287345,0.435189613,0.465471874,0.127709164,2.1960895336787563e-12,0.031569859,0.429183692,7.55813118062563e-13,0.823712446,0.0,1.31928e-14,2.8411000000000295e-15,1.03116e-14,0.823712446,0.663200862,0.670023496,0.010452019,0,0.852621542,3.0389022403258966e-13,0.112345555,0
0.473894603,0.527747492,0.525991755,0.33133133133133136,0.07655310621242485,2.7073434343434344e-13,0.0,0.174371076,0.174371076,0.174371076,0.211874823,0.167959629,0.7807807807807785,0.151888019,0.848111981,0.167023603,0.103448276,0.08128128128128129,1.8628428428428427e-14,0.03,1.8141364681295717e-12,0.846059579,0.459031321,0.62876987,0.040349266,2.5254093264248706e-13,0.087572037,0.328512372,1.070973259334006e-12,0.543351698,1.1795170859538784e-12,2.62886e-14,9.480400000000093e-15,0.458,0.543351698,0.642993025,0.504942858,0.021657664,0,0.79181949,1.9932097759674338e-13,0.023907992,0
0.531857846,0.588693851,0.584667273,1.3033733733733733e-14,0.814629258517034,2.444686868686869e-13,0.102237069,0.205722473,0.205722473,0.205722473,0.244398223,0.196580553,0.0069369369369269955,0.115760196,0.884239804,0.195565945,0.106446777,0.07457457457457457,1.931001001001001e-14,0.027903226,1.6072131661442007e-12,0.8267134,0.465773246,0.576737307,0.185517389,1.090396373056995e-12,0.093283784,0.35729634,6.944889001009082e-13,0.758790257,5.010735849056603e-13,2.21808e-14,8.286600000000084e-15,1.9534000000000002e-14,0.758790257,0.666105287,0.627452907,0.025166693,0,0.828043421,3.511501018329975e-13,0.032416087,0
0.43889241,0.502071522,0.484126559,7.826006006006006e-14,1.2248997995991983e-14,0.0,0.0,0.162951414,0.162951414,0.162951414,0.20686395,0.166001356,0.5895895895895854,0.015206941,0.984793059,0.165025262,0.043478261,1.2776476476476476e-14,2.923003003003003e-14,0.013870968,1.2686311389759665e-13,0.975642236,0.871059173,0.876701727,0.029432687,8.579300518134716e-13,0.018428298,0.202918642,1.1137466195761859e-12,0.941025662,0.0,8.16607e-14,7.194150000000071e-14,0.719,0.941025662,0.614313146,0.47957605,0.003088868,0,0.778555791,0.8940936863543777,0.221132904,0
0.438989909,0.475741387,0.481449756,4.8303403403403404e-14,1.0275551102204408e-14,3.182141414141414e-13,0.0,0.182546037,0.182546037,0.182546037,0.202420346,0.160352489,0.9939939939939939,0.019137165,0.980862835,0.162800694,0.04047976,0.7917917917917918,0.46146146146146144,0.013548387,9.797043887147336e-13,0.873803068,0.476043644,0.520951439,0.365452491,8.44753792746114e-12,0.023363221,0.319958444,1.3579349142280525e-12,0.989698298,0.0,6.37021e-14,4.890910000000049e-14,1.1710030000000002e-13,0.989698298,0.731335572,0.549214115,0.00685696,0,0.768426727,6.818818737270945e-14,0.183540078,0
0.51884171,0.59218273,0.57412067,1.0718618618618618e-14,0.0,2.3032626262626263e-13,0.040489928,0.189498968,0.189498968,0.189498968,0.258012669,0.205844694,2.377877877877903e-15,0.209269281,0.790730719,0.204924214,0.074962519,0.12812812812812813,1.1177087087087085e-13,0.034354839,7.492351097178683e-13,0.8190487,0.438051646,0.953956166,0.066539845,1.6806963730569947e-13,0.21770339,0.316487264,1.2217791120080727e-12,0.998191208,0.0,6.65157e-14,2.0649600000000204e-14,1.22197e-14,0.998191208,0.648088269,0.402299072,0.035700666,0,0.824202282,6.875029531568298e-13,0.016304718,0
0.495149417,0.564053642,0.546817281,1.608958958958959e-14,0.5170340681362725,4.030707070707071e-13,0.000708574,0.174118242,0.174118242,0.174118242,0.221329299,0.17767568,0.9319319319319312,0.12528343,0.87471657,0.175793681,0.190404798,2.3009109109109107e-14,7.163633633633634e-14,0.047258065,9.803346917450366e-13,0.786882763,0.432942565,0.487399171,0.087260012,4.332941968911918e-13,0.110505373,0.34492585,3.2650080726538847e-13,0.833915418,1.8502714884696017e-13,1.10202e-14,2.2120000000000288e-16,0.5740000000000001,0.833915418,0.674439779,0.581999237,0.035292356,0,0.810481951,2.934178207739338e-13,0.029716917,0
0.494369424,0.542139119,0.549119332,1.564974974974975e-14,0.26753507014028055,6.849171717171717e-13,0.148395587,0.177405082,0.177405082,0.177405082,0.215562069,0.171047676,0.538538538538534,0.100311395,0.899688605,0.17006259,0.107946027,0.5015015015015015,1.2494694694694694e-14,0.027741935,1.1708131661442007e-12,0.790265772,0.108987999,0.352661258,0.02770118,2.31939170984456e-13,0.065340827,0.35871012,1.8817784056508577e-12,0.608135399,1.1786194968553459e-12,1.13986e-14,0.3219999999999932,0.258,0.608135399,0.641222764,0.624007588,0.028713993,0,0.798274674,1.0836562118126384e-12,0.037854862,0
0.476965827,0.545082861,0.527651373,1.3589289289289289e-14,0.0,6.889575757575758e-13,0.177548335,0.191184527,0.191184527,0.191184527,0.224543821,0.179483317,0.4374374374374318,0.16222753,0.83777247,0.178538572,0.044977511,0.05735735735735736,4.732842842842843e-14,0.021451613,4.044430721003135e-12,0.840911536,0.07257744,0.856091481,0.044734454,1.506700518134715e-13,0.163143597,0.359234342,2.398412411705348e-12,0.959252845,6.671331236897275e-14,6.80914e-14,0.5489999999999954,0.936,0.959252845,0.655699145,0.661930512,0.029758605,0,0.805763613,2.0121044806517516e-12,0.022150845,0
0.500755618,0.560346707,0.545371808,0.9629629629629629,0.0,2.6164242424242425e-13,0.26773965,0.17584594,0.17584594,0.17584594,0.229649239,0.185885366,0.5285285285285238,0.180276325,0.819723675,0.184940804,0.16191904,1.3063363363363362e-14,5.702132132132132e-14,0.056935484,1.268851933124347e-12,0.785842042,0.556959184,0.667927789,0.133117702,4.377568911917098e-13,0.167104288,0.359090627,3.999726538849647e-13,0.885214734,3.156385744234801e-13,1.46595e-14,2.5884000000000276e-15,0.8270000000000001,0.885214734,0.636521517,0.671646384,0.039069733,0,0.812662786,4.0593584521385346e-14,0.019555634,0
0.502218106,0.541757523,0.557952781,1.426066066066066e-14,0.007995991983967936,2.565909090909091e-13,0.055369977,0.183683789,0.183683789,0.183683789,0.218492956,0.173608496,0.73273273273273,0.183420504,0.816579496,0.172739612,0.091454273,1.027087087087087e-14,0.06356356356356356,0.033709677,4.0491892371995816e-12,0.724664183,0.151545647,0.237397387,0.021585081,1.1441067357512954e-13,0.103493071,0.344701611,4.4249757820383454e-13,0.533567823,3.684733018867924e-12,1.0241e-14,0.6689999999999966,0.269,0.533567823,0.646493752,0.588512369,0.06714878,0,0.800253662,5.109053971486813e-13,0.019153221,0
0.511236777,0.561218927,0.570854971,2.087017017017017e-14,1.544739478957916e-14,3.323565656565657e-13,0.0,0.167923813,0.167923813,0.167923813,0.220194762,0.174436996,0.8778778778778766,0.066723101,0.933276899,0.173275017,0.062968516,2.1364264264264266e-14,0.4394394394394394,0.017096774,2.2396957157784744e-12,0.792200351,0.263050744,0.282753597,0.05866499,7.663944041450777e-13,0.041706527,0.348122475,3.636157416750757e-13,0.572833211,1.1522914046121593e-12,2.0365600000000003e-14,9.502000000000095e-15,1.14902e-14,0.572833211,0.624438488,0.581255772,0.02278061,0,0.811256995,3.134273930753596e-13,0.057804997,0
0.479354556,0.532272133,0.531452433,1.8474074074074075e-14,0.3777555110220441,6.243050505050505e-13,0.0,0.172643378,0.172643378,0.172643378,0.208282122,0.168562175,0.7197197197197169,0.153701968,0.846298032,0.167589171,0.095952024,2.3563763763763766e-14,1.1813213213213213e-14,0.028548387,1.3288958202716823e-12,0.744675475,0.242064064,0.27084886,0.038437434,2.307269430051814e-13,0.091330265,0.348574636,2.116433905146317e-13,0.560552093,2.4072376310272535e-12,1.11057e-14,3.8660000000000514e-16,0.453,0.560552093,0.65418797,0.60396459,0.052088237,0,0.79239256,1.0203646639511306e-12,0.023583315,0
0.532101594,0.604775403,0.592911826,2.5095095095095098e-14,1.655320641282565e-14,2.6871414141414145e-13,0.0,0.198390291,0.198390291,0.198390291,0.242507327,0.192287414,0.7107107107107078,0.075490522,0.924509478,0.190558781,0.110944528,1.1227227227227227e-14,3.195615615615616e-14,0.025483871,5.270486938349007e-13,0.861120989,0.584131965,0.640844714,0.309898794,2.2809854922279796e-12,0.074394643,0.362377744,5.412924318869828e-13,0.914646898,0.0,2.38229e-14,1.2225700000000123e-14,3.14396e-14,0.914646898,0.578185322,0.61912622,0.018022909,0,0.837294536,4.1097291242362946e-13,0.05097619,0
0.426900015,0.488170519,0.476899192,0.4574574574574575,0.0,2.0406060606060607e-13,0.0,0.181745396,0.181745396,0.181745396,0.202514891,0.159825262,0.05445445445444498,0.034918523,0.965081477,0.15862303,0.08095952,0.4134134134134134,2.4989389389389387e-14,0.018870968,1.4714421107628004e-12,0.87813156,0.241684671,0.475471773,0.211750282,2.3228558341968913e-11,0.004545888,0.384340052,2.4225533299697274e-11,0.110434057,0.0,2.16543e-14,1.0196000000000105e-15,2.6376100000000002e-14,0.110434057,0.667344029,0.618572581,0.001347342,0,0.769285055,2.367637474541776e-13,0.108066897,0
0.515770487,0.582479285,0.565769045,0.8238238238238238,0.46092184368737477,1.8082626262626264e-13,0.111448527,0.245248831,0.245248831,0.245248831,0.247423655,0.201928146,0.7587587587587563,0.102095111,0.897904889,0.200852123,0.115442279,1.2795595595595595e-14,8.148068068068069e-14,0.027258065,6.817908045977012e-13,0.813497499,0.359752978,0.470620748,0.032240287,2.33799689119171e-13,0.075516253,0.330754511,8.270132189707366e-13,0.692631821,4.578816561844863e-13,1.69873e-14,3.287600000000034e-15,0.324,0.692631821,0.644753448,0.531431826,0.0249263,0,0.823392378,3.8593248472505484e-13,0.037148014,0
0.551747672,0.603576101,0.602120028,0.6966966966966966,0.2605210420841683,3.4245858585858587e-13,0.133616763,0.226623404,0.226623404,0.226623404,0.254419968,0.208480832,0.8948948948948938,0.108292771,0.891707229,0.207171405,0.124437781,2.2664864864864864e-14,1.756826826826827e-14,0.02983871,1.190414629049112e-12,0.766879777,0.286269451,0.337599558,0.040612248,2.560434196891192e-13,0.08693361,0.356587616,3.6156185671039355e-13,0.75426194,6.778904612159329e-13,1.15711e-14,2.0760000000000282e-16,0.4,0.75426194,0.638990922,0.621024595,0.039917868,0,0.832948472,3.825176069246474e-12,0.034860375,0
0.508945547,0.561218927,0.557417421,2.4944644644644645e-14,1.0139478957915832e-14,5.535909090909091e-13,0.0705537,0.187223463,0.187223463,0.187223463,0.22293656,0.178052271,0.058158158158148725,0.053088249,0.946911751,0.177060554,0.101949025,0.5435435435435435,1.9385685685685687e-14,0.023064516,3.7697063740856844e-13,0.818768379,0.27231136,0.4156411,0.087195804,9.031964766839378e-13,0.052725413,0.381065197,1.4512816347124118e-12,0.90289078,7.082044025157233e-14,1.5255600000000003e-14,1.5480000000000323e-16,0.897,0.90289078,0.641265653,0.637600077,0.019657262,0,0.813637175,8.788890020366688e-14,0.072548742,0
0.516794228,0.573648059,0.55864875,0.9169169169169169,0.07314629258517034,0.696969696969697,0.272395991,0.189920357,0.189920357,0.189920357,0.237780089,0.193869097,0.538538538538534,0.13075551,0.86924449,0.192911545,0.152923538,0.7057057057057057,1.2487137137137137e-13,0.041290323,3.043055381400209e-13,0.816853239,0.410198071,0.648757961,0.002408051,1.0455025906735752e-14,0.126452094,0.364567356,1.0053801210898082e-12,0.916735677,0.0,1.52552e-14,0.09739999999999095,0.0016,0.916735677,0.641784171,0.666188271,0.030390217,0,0.82278429,5.3997454175153306e-14,0.028335789,0
0.485984498,0.559310946,0.538197976,0.05065065065065065,0.0,0.0,0.079562709,0.189372551,0.189372551,0.189372551,0.224732911,0.18061309,0.550550550550546,0.103425341,0.896574659,0.179669708,0.176911544,1.4344844844844847e-14,4.8842942942942944e-14,0.040645161,9.300653082549634e-13,0.856946969,0.569123611,0.702069316,0.036770151,2.0603481865284976e-13,0.09787336,0.316803521,7.955962663975782e-13,0.889869843,0.0,1.4184100000000001e-14,1.826100000000019e-15,0.21100000000000002,0.889869843,0.646437502,0.483726942,0.021691333,0,0.813723014,1.2347606924643713e-13,0.036633271,0
0.566616292,0.636066289,0.62150008,0.3353353353353353,0.1312625250501002,0.8787878787878788,0.069440227,0.263789979,0.263789979,0.263789979,0.283256122,0.233185208,0.9279279279279271,0.071046346,0.928953654,0.228293492,0.193403298,2.62032032032032e-14,1.1926766766766766e-13,0.038870968,2.807596656217346e-13,0.869056562,0.638963584,0.672856872,0.188729593,1.3720305699481866e-12,0.075327726,0.342423357,3.9958890010090815e-13,0.98185659,0.5807127882599581,1.54565e-14,5.2063000000000515e-15,1.2220600000000001e-14,0.98185659,0.669333947,0.568754266,0.017377663,0,0.849576191,1.4382309572301573e-12,0.054242994,0
0.487788232,0.54186655,0.533486803,1.380920920920921e-14,0.0,6.758252525252525e-13,0.449235753,0.163457081,0.163457081,0.163457081,0.215372979,0.171650222,0.6586586586586552,0.126099707,0.873900293,0.17065078,0.107946027,1.7558058058058057e-14,2.2111811811811812e-14,0.029193548,1.7600486938349007e-12,0.757570739,0.340728931,0.394844758,0.10483728,5.005420725388601e-13,0.114947193,0.352411574,2.9573289606458125e-13,0.862426615,4.657182389937107e-13,1.42974e-14,2.7615000000000272e-15,1.07e-14,0.862426615,0.647607778,0.612818426,0.045242818,0,0.798485947,2.8920661914460585e-13,0.029503855,0
0.508750548,0.574738334,0.560522512,0.6436436436436437,0.35871743486973945,1.7375454545454547e-13,0.106083612,0.182798871,0.182798871,0.182798871,0.230216508,0.184077728,0.819819819819818,0.119176467,0.880823533,0.18308574,0.301349325,2.6987387387387386e-14,7.443813813813814e-14,0.059516129,1.0027145245559038e-12,0.815927946,0.49440816,0.631697181,0.046614682,2.093156476683938e-13,0.122250826,0.30804659,6.424754793138244e-13,0.970292513,0.0,0.08220000000000001,0.6699999999999966,0.184,0.970292513,0.556185468,0.437896571,0.030166973,0,0.81926103,8.543217922607013e-14,0.03140004,0
0.495929411,0.559038378,0.543819262,0.08088088088088088,0.4308617234468938,3.131626262626263e-13,0.223403178,0.190931693,0.190931693,0.190931693,0.223787463,0.179935226,0.5705705705705663,0.057230099,0.942769901,0.178975944,0.226386807,2.080950950950951e-14,5.906586586586587e-14,0.044193548,1.0604632183908046e-12,0.828445545,0.398740936,0.469636265,0.062322221,5.827776165803108e-13,0.05845602,0.387449473,7.418739656912209e-13,0.93350429,0.0,0.6880000000000001,0.06199999999999061,0.28500000000000003,0.93350429,0.648156743,0.655234751,0.019302705,0,0.812921755,7.410600814664027e-14,0.067379229,0
0.519280456,0.582642826,0.578938915,0.7847847847847848,0.05781563126252505,6.152131313131313e-13,0.0,0.202857022,0.202857022,0.202857022,0.231729224,0.184830911,0.7257257257257229,0.060313813,0.939686187,0.183854913,0.185907046,1.7366766766766768e-14,1.9385685685685687e-14,0.033870968,3.867938975966562e-12,0.813648542,0.274657908,0.399451893,0.019150179,1.9553699481865285e-13,0.053494182,0.353830001,1.2601744702320888e-12,0.812210549,0.0,0.805,0.5689999999999956,0.117,0.812210549,0.647400605,0.591358804,0.020752151,0,0.824036421,9.255062118126367e-13,0.063970147,0
0.475357091,0.544537724,0.527811981,2.6009509509509508e-14,1.6502204408817635e-14,1.404181818181818e-13,0.0,0.17462391,0.17462391,0.17462391,0.21698024,0.172478723,0.7187187187187158,0.058197539,0.941802461,0.171442576,0.058470765,0.4574574574574575,1.1813213213213213e-14,0.016451613,1.7796081504702195e-12,0.896473628,0.550534285,0.597148867,0.335985606,8.48484279792746e-12,0.021344517,0.366615691,1.5940588294651867e-12,0.329917397,7.199010482180294e-13,4.3694300000000003e-14,3.089260000000031e-14,6.52178e-14,0.329917397,0.589954632,0.615645264,0.005424032,0,0.803598119,3.8098981670061486e-14,0.066278573,0
